Sample	10	11	12	13	14	15	16	17	18	19	1	2	3	4	5	6	7	8	9	MT	X
SNI_Sal_1	0.03813356250226396	0.07335615064732745	0.13785792804299574	0.02842176105825055	0.033851037655220136	0.033085931757415955	0.0355572866993669	0.030309510089325045	0.02981477950523273	0.028013829557200304	0.06285184898273834	0.07320575400111823	0.03968568572454829	0.041835202728772884	0.049778004189134195	0.05134633420723037	0.04809755700896649	0.038704710950688025	0.0552370738759171	0.043323163972115525	0.026638630522528666
SNI_Sal_2	0.01642691816312056	0.06553020105720707	0.053438750519254494	0.025833972094029375	0.020828773684645033	0.016173574686295118	0.08044311196694548	0.33914425850256297	0.015263263447881125	0.004669223189221572	0.019796053456482544	0.04924302033550556	0.05858517454858564	0.0066055452407407485	0.030007682280240613	0.05361715537903012	0.011543851286471063	0.022296647403666988	0.09518031691695013	0.008329511783359748	0.006888425277837256
SNI_Sal_3	0.046450277987999146	0.06040866764967125	0.09238890027273561	0.03302985646856401	0.03975358266195267	0.034251880671472786	0.04145509044777417	0.040192340336760154	0.02793433591658472	0.02576165137585431	0.06188097433524665	0.08128792473906064	0.041924807895060784	0.048515445233296255	0.05834848450117644	0.05700639295728263	0.05330487039877781	0.04513663171729682	0.05588427519928473	0.02521221083061747	0.02830080173687242
SNI_Sal_4	0.012597815534355444	0.05394862154896843	0.04743422221577627	0.01763933116771913	0.013047740053725727	0.013666965426962037	0.0935392987010806	0.4025440857239971	0.018401584430186708	0.004364489737930906	0.017777672528123654	0.034446998740726154	0.05140374763603231	0.00798999908949976	0.03888869194027637	0.04906699820781102	0.009624727801878981	0.015569447602575113	0.04645757801148842	0.043793872189589404	0.007647136901016127
SNI_oxy_1	0.03592781551904328	0.062019829846568425	0.19683618053140126	0.026122713535761864	0.03162458470366924	0.03488793100537144	0.031927770084215094	0.029154812934886264	0.024691352718655368	0.023984943470989607	0.05514343232907013	0.07149589771596868	0.034744893161127145	0.03922775527696365	0.04715169164405414	0.05152366821973961	0.045306014312584866	0.035699474808178554	0.05962809546512319	0.03781291063388851	0.024285898042403588
SNI_oxy_2	0.042042673448219485	0.05624894511442371	0.14494497590646	0.030538315543817446	0.037592186319928375	0.035256879881240905	0.03709852210828131	0.03217240945391789	0.02596658445204731	0.025928438424295163	0.06331022168117198	0.07773260590265096	0.04240692250280722	0.044019440324542435	0.05037178827357595	0.05136170251762335	0.05166833948582837	0.04150186455259892	0.06007494618751863	0.019549590984182203	0.02914300666535638
SNI_oxy_3	0.041339861160894546	0.05697487989415248	0.17016379602735804	0.027703040942721496	0.03513100004969533	0.03433305525098078	0.035256918370552545	0.029839446504509527	0.024699822024944702	0.026139318201282985	0.06028472954288407	0.07303220315824954	0.03847174773759975	0.04189078612248053	0.048710629524638956	0.05127265263895688	0.04831099922026507	0.038005950985841294	0.05977273846031664	0.030281229723161794	0.027631047336618395
SNI_oxy_4	0.0442869386140946	0.059998883445467124	0.09881529457797013	0.03285247663022094	0.04002101009656231	0.03329708899468199	0.04340361118024051	0.037537156781249366	0.028694992816439353	0.02639268882188688	0.06138476962828388	0.08035662996408635	0.04248883150602369	0.046431216942657894	0.0561123038936432	0.0576571549412933	0.05106127066788963	0.0444879708504131	0.0560730978023577	0.03012567659993943	0.027453721413790436
Sham_Sal_1	0.045401838541155315	0.060094284998627935	0.1271656272598633	0.029764747125120717	0.0373132582908002	0.033123847376226465	0.039845719412652435	0.036501223708755415	0.026705053690068665	0.02538906704139886	0.05891433549174217	0.07690267741873195	0.040282332822128855	0.044369239940744154	0.061611390132602216	0.05635212134447776	0.05095491165608766	0.041416401749608436	0.05782269318185218	0.020822168016476756	0.028059278687668568
