Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
SNI_Sal_1_1	0.674793279282555	0.002834209778760458	0.028212088164725656	0.0	0.0020671530037748294	0.0	0.0009404029388241885	0.0	0.0	0.001229024301615391	3.8136156044483225e-05	0.00021234905070223613	2.6001924575784017e-06	0.00046196752662976267	0.0011839542990173656	0.00036922732897613303	0.0008979331286837415	0.002221431089591148	0.0008823319739382709	0.0013971700805387947	0.00122555737833862	0.000734121003856302	0.0019466774199070301	0.0022014962807497132	0.0018218681819432668	0.00042643156304285784	0.0008320615864250887	0.0014838431624580747	0.0012792946891285737	0.0008554633185432942	0.000830328124786703	0.0018409362599655084	0.0008632638959160294	0.0018582708763493644	0.0008329283172442813	0.00014127712352842648	0.0001768130871153313	0.0007323875422179164
SNI_Sal_1_2	1.2067796551408079	0.060012441920909515	0.00011267500649506408	0.0023835097527802017	0.0018678049153604851	0.0003423586735811562	0.0033759165407559583	0.0005937106111470684	0.001690125097425961	0.0008693310116503789	0.002567256686449075	0.0017975997190058683	0.0034487219295681534	0.0006075783042541532	0.0032840430739215216	0.00319390306872547	0.0027015999634239594	0.005194317799422454	0.0036524036720784613	0.001672790481042105	0.0027614043899482628	0.0034521888528449246	0.003945358688965628	0.0033828503873095	0.005791495333846293	0.0031410324887547096	0.0015497147047167272	0.004013830423681859	0.0020610858880404795	0.002202363011568906	0.003161834028415337	0.0015505814355359204	0.0008112600467644614	0.001529779895875293	0.0006249129206380092	0.13054872944845802	7.973923536573766e-05	0.0038656194535998905
SNI_Sal_2_1	0.6392383971645251	0.0026269458359147006	0.027273878825820275	0.0	0.002199965475588008	0.0	0.0007807640874545241	0.0	0.0	0.001191478529292581	3.2531836977271836e-05	0.00019031124631704022	3.253183697727184e-06	0.0004155942173846477	0.0011443073656755367	0.00038224908448294406	0.0009173978027590657	0.00211944917906926	0.0008425745777113406	0.0014094418370403023	0.0011963583048391717	0.0007506721382505476	0.0018380487892158586	0.0020974901891096017	0.0017542793089993837	0.0004131543296113523	0.000788897046698842	0.0013858562552317801	0.0012321433255141707	0.0008198022918272503	0.0008173624040539549	0.0017355735027374526	0.0008010964855653189	0.00179331751337211	0.0007815773833789558	0.00013175393975795095	0.00016347248081079096	0.0008336283225425908
SNI_Sal_2_2	1.1546809551916644	0.05813439267838477	0.00016265918488635918	0.0021715001182328946	0.0017119879209289302	0.0003009194920397645	0.0030823915535965066	0.0007157004134999805	0.001577794093397684	0.000792963526321001	0.0024293149262777742	0.0016884023391204083	0.00329222190209991	0.0005359620142005536	0.003102723951707301	0.0030620591554857118	0.0025968538867107245	0.005125390915769178	0.003552476597918084	0.001637977991805637	0.0027001424691135622	0.003299541565419796	0.0038753550799175075	0.003295475085797637	0.005641020531858936	0.0029701567160249184	0.0015037841642743905	0.003960751151982846	0.00196085647380506	0.0020991167809584653	0.0030807649617476426	0.001379349887836326	0.0007165137094244122	0.0013565776019522355	0.0005530412286136212	0.1290204521559357	7.400992912329343e-05	0.003558169669389107
SNI_Sal_3_1	0.718605939148222	0.002889180803156704	0.03132168316858088	0.0	0.002278007940950478	0.0	0.0009482439559078415	0.0	0.0	0.0013305048006331899	3.185507039377905e-05	0.00020298347181152228	2.963262362212004e-06	0.0005044954171665937	0.001268276291026738	0.00039559552535530255	0.0010356601955930954	0.0024928444622108483	0.0009645418989000073	0.001534969903625818	0.0013282823538615309	0.0007919318663011581	0.002252079395281123	0.0024839546751242126	0.0019587164214221347	0.00048523421181221574	0.0009275011193723574	0.0015949759664606112	0.001411253700003467	0.0009200929634668273	0.0009052766516557672	0.001986126598272596	0.0009067582828368732	0.002005387803626974	0.0009304643817345693	0.00015557127401613023	0.00018372226645714426	0.0007556319023640611
SNI_Sal_3_2	1.2703579828361917	0.062450754283617994	0.00017409166377995526	0.0025928545669355037	0.002092804043312228	0.00040744857480415055	0.0038152002913479552	0.000696366655119821	0.0019113042236267425	0.0010319561176403305	0.002842509420951865	0.001982422520319831	0.0038715022762299835	0.0007393339593718951	0.003768528909143116	0.0034662761481974915	0.0030566051266216823	0.005860592136864792	0.00393965731056086	0.0018231471683509354	0.0030388255524484106	0.003715931002213853	0.0043619221971760705	0.0038292757875684627	0.006208034648834149	0.003436643524575372	0.0016868370996891832	0.004467118011034596	0.0023106038269348106	0.0024024649601633824	0.003451459836386432	0.0018098124877209815	0.0010089908343331874	0.0017994410694532395	0.0007711890297656741	0.13028649709496573	8.519379291359512e-05	0.0040744857480415056
SNI_Sal_4_1	0.6332224501120339	0.0028715937094724053	0.0264702521858632	0.0	0.002128089922079286	0.0	0.0008193715208005807	0.0	0.0	0.0012070556385127072	3.26231253652083e-05	0.00020711891220236898	3.793386670373058e-06	0.0005052791044936913	0.0011531895477934098	0.00038085602170545503	0.0008808243848606243	0.0021045709247229727	0.0008246822621391029	0.0013549977186572565	0.001199468865171961	0.000693431083344195	0.0018428272444672318	0.002132641986083733	0.0017275082896878909	0.00040968576040029033	0.0008102673927916853	0.0013587911053276295	0.001262439083900154	0.0008148194567961329	0.0008170954887983567	0.0018162735377746202	0.0008231649074709536	0.0018314470844561126	0.0007548839474042385	0.0001365619201334301	0.00016387430416011612	0.0007321236273820003
SNI_Sal_4_2	1.1486981779756882	0.058380220857041365	0.00016690901349641457	0.002128089922079286	0.0018208256017790679	0.0003186444803113369	0.00280331274940569	0.0005310741338522282	0.0016577099749530266	0.0007966112007783422	0.002363279895642415	0.0016895744229841602	0.0033085918538993814	0.0005348675205226012	0.0031689952244296532	0.0031462349044074148	0.002518050071793636	0.005017133210235407	0.003547575214132884	0.0016121893349085499	0.002639438445245574	0.0032319654431578453	0.0037766957690234166	0.003243345603168965	0.0055785544374506195	0.002989947373588045	0.0014885249294543882	0.0038624263077738485	0.0019877346152754826	0.002103812247388898	0.003016501080280656	0.0013777580386794947	0.0007260542087094033	0.0013618258146639278	0.0005310741338522282	0.12845924620551324	6.676360539856583e-05	0.0038616676304397734
SNI_oxy_1_1	0.6791476221648792	0.0030356014559281552	0.028039257385356352	0.0	0.0021175593608400395	0.0	0.0007708089288947384	0.0	0.0	0.0012358925185761704	4.2437794961620424e-05	0.00019573350329237177	3.4643097927853414e-06	0.00046768182202602105	0.0012029815755447096	0.0003828062321027802	0.0009154438627435263	0.002208497492900655	0.0008115145689599661	0.0014004472337334742	0.0011951868785109428	0.0006893976487642829	0.0018594682812775316	0.0022067653380042625	0.0017555389874939716	0.0003906009291365472	0.0008348986600612671	0.0013779292200803695	0.0011821957167879975	0.0007647463867573639	0.0007664785416537567	0.0017702623041133095	0.0008357647375094636	0.0018655308234149061	0.0007889965553068614	0.00012384907509207594	0.00015589394067534035	0.0007058531202800133
