Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
SNI_Sal_1_1	2394.0	1307.0	184.0	146.0	156.5	172.0	184.5	181.5	165.5	144.0	137.0	177.0	224.5	273.0	403.0	551.5	785.0	1178.5	1832.0	2977.5	4612.0	7164.5	11331.5	17671.5	26578.0	39182.5	59881.5	89603.0	117119.0	147912.0	195290.0	245803.5	290196.0	346616.5	414052.0	478235.5	533079.0	582886.0	623107.5	659533.0	695314.0	738160.5	763303.5	773683.5	844116.0	882814.5	862379.5	873066.0	897732.0	883147.5	838532.0	804606.0	800827.5	769790.5	701689.0	648273.5	583354.5	523439.5	485460.0	462794.0	447411.5	446377.5	418272.0	368645.0	281475.5	161549.5	106588.0	93441.5	84046.0	68840.0	57294.5	55165.5	46759.5	36213.0	37673.0	42925.5	43305.0	49310.5	49836.5	45491.0	56745.5	66215.0	79513.5	72622.0	49065.5	35760.0	21458.5	12339.5	4507.5	1132.0	378.0	46.5	20.0	16.5	13.5	12.5	11.5	8.5	7.5	3.5	1.5
SNI_Sal_1_2	1338.0	884.0	403.0	367.5	342.5	322.5	330.0	378.0	426.5	468.0	547.0	669.5	854.5	1054.5	1282.0	1597.0	2018.5	2720.5	3703.0	5205.5	7581.5	11219.0	16487.0	24486.5	36016.5	54100.5	78921.5	117006.5	152221.0	180205.0	221325.0	268253.0	324531.0	383515.5	439006.5	498122.0	544735.0	580870.5	612917.5	645727.5	681240.5	723507.0	750450.0	761327.5	810970.0	844720.0	833380.0	824430.0	816580.5	809298.0	797109.0	764666.5	732476.0	715459.0	673049.5	629313.5	593183.0	545343.0	495382.5	457758.5	445895.5	436881.5	402044.0	372262.5	311122.0	199941.5	137017.0	113984.0	100755.5	85889.0	69866.0	63451.5	58639.5	51162.5	49912.0	51924.0	46427.5	48077.5	47320.0	40032.5	43376.0	59789.0	88319.0	89016.5	61852.5	49178.0	37082.5	17981.5	6686.5	2887.0	1591.5	1008.0	712.0	499.0	371.5	288.5	216.0	172.0	124.0	102.5	137.5
SNI_Sal_2_1	24935.0	13320.0	1383.0	1127.5	1124.0	864.5	554.0	457.0	392.5	220.5	126.5	104.5	98.5	96.5	118.0	134.0	134.0	212.0	351.5	533.0	745.5	1135.5	1824.0	2698.0	3920.5	5686.5	8269.0	11693.0	15018.5	18814.5	24104.5	29675.5	35394.5	42372.5	51443.0	64954.5	83225.5	92767.0	99085.5	116709.0	127936.5	143484.5	174030.0	247319.0	334878.5	399042.0	599643.5	788037.0	1006974.0	1173658.5	1086821.0	1081234.5	1087659.0	1030603.5	949133.5	926269.0	927518.5	870771.0	975243.5	966445.0	774613.5	713120.5	618541.0	441158.5	316419.0	349701.5	444262.0	517732.5	480166.0	372129.5	340903.5	282171.0	233836.5	230441.0	289838.0	386207.0	412029.5	333358.5	243425.5	187441.0	151453.5	152954.5	199470.5	185603.0	110981.0	77739.0	56392.5	30777.0	11797.5	4180.0	1618.5	315.5	175.0	105.5	53.0	37.5	30.5	20.0	17.0	12.5	6.0
SNI_Sal_2_2	4710.0	3678.0	3240.5	4764.0	5219.5	4008.5	2747.5	2179.5	1771.0	1130.0	729.0	587.0	507.5	459.0	491.0	528.0	567.0	642.5	803.5	1051.5	1456.0	1972.0	2718.0	3693.5	5018.5	7176.0	10238.0	14506.0	18715.5	22352.0	26821.5	31953.0	38665.5	46099.0	53446.5	62142.0	73520.0	89759.5	110575.0	133116.0	162618.5	199514.5	241812.5	321783.0	417501.0	491347.5	676505.0	908741.0	945384.0	940485.0	975347.5	927824.0	940640.5	986254.5	905388.0	902766.0	970333.0	891589.0	849632.5	831665.0	739602.0	747160.5	673876.0	518316.5	435376.0	409421.0	448046.5	473317.5	453281.5	417218.0	375814.0	303536.0	281516.0	305332.5	297062.5	289514.0	270204.5	253019.0	258460.0	215626.0	168867.0	157687.0	173607.5	171264.0	130011.0	108638.5	98138.0	64289.5	29082.5	15776.5	9815.5	5935.5	3900.0	2800.5	1999.5	1476.5	1154.5	861.5	675.0	516.0	389.5
SNI_Sal_3_1	9206.0	5339.0	1353.5	1325.5	1339.5	1160.5	978.0	850.0	689.5	565.5	567.5	566.0	573.5	686.5	936.5	1123.5	1324.0	1807.0	2594.0	3723.5	5494.5	8372.0	12811.0	19230.0	28871.5	42588.5	63550.5	92076.0	120612.5	153513.0	198470.0	244768.0	290455.0	344681.0	402912.0	463821.0	524174.5	578418.5	625021.0	666278.0	705169.0	740899.0	772901.0	803102.0	835021.0	859508.5	870999.5	875498.0	876611.0	863568.0	834885.0	798073.0	757890.5	700083.0	629822.5	566423.0	504287.0	447068.0	399126.0	360571.0	333526.5	318115.5	283837.5	251267.0	219603.0	165863.0	137286.0	149988.5	172161.5	178652.0	179412.0	188264.0	196181.0	200706.5	236876.0	300372.0	329826.5	341194.0	357459.0	375118.5	429011.5	486637.0	565664.5	474975.0	295774.5	245746.5	217182.5	147071.0	57811.0	24150.0	9934.0	2688.0	1606.5	1093.0	695.5	525.0	431.5	390.0	296.0	130.0	15.5
SNI_Sal_3_2	3486.0	2538.0	1709.5	2132.5	2324.5	2015.0	1770.5	1677.0	1536.0	1416.0	1382.5	1486.0	1658.5	1911.5	2297.5	2731.0	3301.0	4082.5	5177.5	6812.5	9230.0	12975.5	18422.0	26664.0	38348.0	54728.0	77069.5	108402.0	140997.0	174421.0	215901.0	260158.0	309725.5	362797.5	415598.5	473112.0	527047.5	572871.5	616545.0	663230.0	708133.0	745610.5	777861.5	804361.0	829166.5	849919.0	858699.5	855425.0	844630.5	825425.0	796728.5	755878.0	709242.5	661942.0	607931.5	551633.5	497344.5	450464.0	407373.0	370600.5	348009.5	331355.0	302014.5	270595.5	237017.0	195252.0	171188.0	154848.5	149923.0	157415.5	160041.0	165923.5	171427.5	174405.5	213239.0	272253.5	291988.0	321026.0	356749.0	370535.0	406569.0	453844.0	560564.0	509542.5	324888.0	282492.0	271127.0	176632.0	72248.5	36450.5	20278.0	9614.0	5724.5	3975.5	2950.5	2318.0	1928.5	1584.0	1255.0	904.5	611.0
SNI_Sal_4_1	238.0	160.0	84.0	80.5	86.0	98.5	87.0	68.5	59.0	51.0	46.5	44.0	46.0	62.0	92.0	121.0	157.0	230.0	346.5	537.5	874.0	1514.0	2804.5	3904.0	6299.0	9138.0	16808.0	32356.0	36565.0	36419.5	57917.0	80202.5	88543.0	100107.0	118045.5	141551.5	170960.5	182996.5	175335.5	175530.5	180516.5	182856.0	201959.5	279629.0	427453.5	544388.0	628124.5	754762.5	877062.0	884103.0	846696.0	960623.5	1020204.0	947306.0	910020.5	915808.5	994915.0	960216.0	947069.5	990851.5	933091.0	956714.5	847301.0	704921.0	710019.0	613694.0	464094.5	420364.0	406102.5	405589.0	417775.0	365677.0	415333.5	428391.5	306043.5	246362.5	284179.0	271782.5	183164.5	135809.0	154363.0	213497.5	182590.0	142523.5	111884.0	64058.0	51207.5	25067.5	4023.0	521.0	267.0	57.5	24.0	22.5	22.0	25.0	29.0	28.0	20.5	9.5	4.5
SNI_Sal_4_2	73.0	59.5	51.0	63.5	71.0	73.0	77.5	74.0	69.5	76.0	83.0	101.0	120.5	149.5	198.5	262.5	337.0	447.5	644.5	876.5	1282.5	2063.5	3388.5	5128.5	7167.5	14259.0	23149.5	39271.5	49744.0	49751.0	60333.5	74922.5	103394.5	129014.5	137878.0	155138.0	173492.0	175659.0	163885.5	158302.0	168137.0	180052.0	205819.0	280343.0	382627.0	578455.5	740886.5	835196.0	938055.5	944658.5	884186.0	864368.5	988905.5	1053567.0	1000422.0	970897.0	1068577.5	985918.5	838921.0	853377.5	800690.0	719916.5	606599.5	482367.0	402459.5	420615.5	409608.0	402068.0	386411.0	370822.0	438810.0	457297.0	483841.5	472830.0	402482.5	331424.0	274885.0	284039.5	272000.5	195393.0	155145.0	194977.5	219016.0	203342.5	222609.0	217543.0	132020.5	64518.5	25821.0	6915.0	3614.0	2238.5	1425.0	947.0	706.0	503.0	354.0	264.0	200.0	171.5	194.5
SNI_oxy_1_1	6471.0	3626.0	673.0	614.0	628.0	568.5	540.0	518.0	413.5	318.5	363.5	411.5	429.0	554.5	828.5	989.5	1146.0	1558.5	2193.0	3124.0	4422.0	6530.5	9696.5	13914.5	19981.0	28682.0	43325.5	65863.0	85649.0	107254.5	144131.5	183501.0	218784.0	267230.0	327130.5	385450.5	439840.0	488631.0	529438.5	565433.0	598663.5	631667.5	667214.5	704807.0	751185.5	795463.0	825921.0	848232.0	870220.5	877760.5	866115.0	856813.0	853986.0	802287.0	718308.5	655925.0	603339.5	566544.0	551888.5	580745.5	599283.0	612207.0	571016.5	486862.0	380797.0	213680.0	122335.5	108799.5	104814.0	90171.5	79107.5	79952.5	68312.5	53596.5	56422.0	66757.0	72153.5	77645.0	75629.5	71533.0	80533.0	94922.0	112594.0	92826.5	58156.0	41413.5	23188.5	10243.5	1949.5	505.5	204.0	83.5	52.0	43.0	34.5	23.5	17.5	14.5	13.5	10.0	7.0
