Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138
SNI_Sal_1_1 - illumina_universal_adapter	1.733461638385601e-05	1.733461638385601e-05	3.033557867174802e-05	5.2003849151568034e-05	5.633750324753204e-05	9.100673601524406e-05	9.100673601524406e-05	0.00010400769830313607	0.00012134231468699209	0.0001386769310708481	0.00014517741221479411	0.00019284760727039814	0.0002686865539497682	0.0003488591547251023	0.0004572005071242023	0.0005460404160914644	0.0006608822496345106	0.0008342284134730706	0.0010379101559833787	0.0012112563198219389	0.001536280377019239	0.0020324837710071174	0.002537354473186924	0.003265408361308876	0.004305485344340237	0.005774594082872034	0.0077160711178639076	0.010123415968171911	0.01357517145560724	0.01843969817832683	0.024233793704630704	0.031425492676882966	0.04058033695460692	0.05249788571850793	0.06903944340280253	0.09103923842096379	0.11856877606557512	0.15435392476299786	0.1998702937329078	0.25804526631712854	0.3319687378860825	0.4262235476462516	0.5415724187185255	0.6849990346785502	0.8594827827173008	1.0767201952397842	1.350039425418138	1.6768771168545993	2.0605983519546838	2.4959334073376995	3.031408374743204	3.684006844573279	4.414728096791297	5.231121356832428	6.141515907869114	7.138889063438846	8.235951431005084	9.423918693715313	10.682275333079236	11.999901192686611	13.37017011542471	14.822104582774202	16.38318862901169	18.065575987049307	19.715731792748194	21.3130885237689	22.936018147609893	24.594728586494213	26.253586369617793	27.85577295812845	29.43491534098382	31.006306983488564	32.57870836739766	34.11983160286914
SNI_Sal_1_1 - polya	0.013182975759922498	0.016905584628355577	0.02009515404298508	0.02404744657850425	0.02675164673438579	0.02938217477063594	0.03339947211759457	0.038534852221311915	0.04709815271493678	0.056894377798863416	0.06431576043820177	0.07192565703071456	0.07935570697824484	0.08653007133411325	0.0944454905403915	0.1011149841940801	0.10723843743167724	0.11375408636495912	0.1201007227884984	0.12605299668930495	0.13277449419214513	0.1392056368705557	0.1452597516426174	0.1531470020972719	0.16024552750646093	0.16692152164129348	0.1730969787280422	0.1791965968681115	0.18546522751792344	0.19206104905198068	0.19843152057304775	0.20427328629440722	0.20969902122255415	0.21599798745103782	0.22201743299033183	0.22818205594184063	0.236684685278122	0.24549500405521682	0.2520106529884987	0.2580149307384568	0.2636855171230257	0.26943844293541797	0.27457598986618326	0.28039392049001494	0.28641986651045287	0.29159641632808186	0.29683580413010235	0.3018303404757009	0.30714123357030476	0.3123221170420297	0.31762434282844165	0.3230804133352604	0.3280446141021871	0.3328441360134673	0.3375981545567398	0.34203148269691097	0.3470498541400373	0.3519620510578125	0.35678974172071637	0.3607962049324351	0.3652490345160381	0.36887630299436	0.3728567642815029	0.3768545601850297	0.3809845325384834	0.3851383399894649	0.3886746017317715	0.3923907101190606	0.3960093112891906	0.39938522782994657	0.4024967914708487	0.40586404070341275	0.40907527838852203	0.41208716798521705
SNI_Sal_1_2 - illumina_universal_adapter	4.333654095964003e-06	4.333654095964003e-06	3.033557867174802e-05	3.466923276771202e-05	3.466923276771202e-05	3.466923276771202e-05	3.466923276771202e-05	4.767019505560403e-05	6.500481143946005e-05	9.534039011120806e-05	0.00011700866059102807	0.00017984664498250612	0.00026651972690178616	0.00038136156044483224	0.0006045447463869784	0.0008493962028089446	0.0010249091936954868	0.001464775084435833	0.0018829727046963591	0.0021451587775021814	0.002539521300234906	0.003081228062230406	0.0036684381922335286	0.004561170936002113	0.005733424368960376	0.007232868686163921	0.009222015916211398	0.01173553529187052	0.015317300402184769	0.02023383097405593	0.02588274908814501	0.033106950466117	0.04249147841092705	0.054584540165714596	0.07076857138709217	0.09232416686041711	0.11930983091598496	0.1537862160764266	0.19802415708802712	0.2548535300754511	0.3268073558577894	0.4185313116259155	0.5309462988752218	0.669729404471421	0.8385490666067467	1.0483260936030283	1.3113810640550911	1.6261321942179088	1.9962349213214265	2.417060902791155	2.933060428689397	3.561113081719932	4.2675008661891125	5.054197761537649	5.930900318805264	6.8917321030378265	7.950097106354155	9.0912847399255	10.295700386756959	11.560863029878595	12.877125955272788	14.262606003887722	15.742564045448763	17.33840833118998	18.903091477154167	20.407974530248147	21.927418661104568	23.470567879865907	25.011045400877087	26.490609079915398	27.944740709891544	29.390692567761555	30.833236006685098	32.241181718133504
SNI_Sal_1_2 - polya	0.013408325772912625	0.01865638088312503	0.022001961845209243	0.02529120530404592	0.028424437215427895	0.030374581558611696	0.032862099009695035	0.037499108892376516	0.04295951305329116	0.04932998457435825	0.05653685133594638	0.06355737097140807	0.07015319250546528	0.07620947410457497	0.08370236203649672	0.08973480853807864	0.09631546228279997	0.10374767905737824	0.11046484290612243	0.11641061632578505	0.12254490369862209	0.1287181939583228	0.13489798469916747	0.14307558997825154	0.14949589852142223	0.1552769930854382	0.16065289099148156	0.16643398555549754	0.17299297102973904	0.18140676045705317	0.18865479693255294	0.194429391015425	0.2000978105729459	0.20630143641131837	0.21400667339394236	0.22238796041553677	0.23048105943974953	0.2622294093467818	0.3208940848438465	0.35072479281341473	0.35694792009521903	0.362976032942705	0.3686032827863142	0.37389467443748625	0.37946775360489604	0.3844167865824869	0.3891924733962392	0.39436685638682023	0.3994198970627143	0.4050016435383159	0.41000051353801037	0.4149668811319851	0.4194890491811235	0.42399821626797407	0.4286980641350471	0.4329797143818595	0.437127021351697	0.44153001391319646	0.44552347616262733	0.4498484629503994	0.4535949069163603	0.4570358282685557	0.4606674304009735	0.46430769984158327	0.4679067995682814	0.47116137379435036	0.47439861340403544	0.4777940313882233	0.48081025463901417	0.48384814616028493	0.48670402420952524	0.4896682436111646	0.492870813988082	0.49565735357178686
SNI_Sal_2_1 - illumina_universal_adapter	0.00039038204372726204	0.0004310468399488518	0.0006099719433238469	0.0012484092440028067	0.0012972069994687144	0.002057638688812444	0.0022162313940766436	0.002419555375184593	0.002553749202715839	0.0030579926758635525	0.003609000664666094	0.004798445954147596	0.006502300915832208	0.008047563172252619	0.010027938748244043	0.01255118935379369	0.015202534067441344	0.018467917204035005	0.02422401910920104	0.030785283979554552	0.037856892042489015	0.04806782237373021	0.05849427612494584	0.07355448340561162	0.0958611573729647	0.12454610462767415	0.15722840135096589	0.19476810798292649	0.25147719955374453	0.3339189741735846	0.44147126046025637	0.559224310879114	0.6999977024390135	0.8811044721312968	1.0977644731601162	1.3611035937716984	1.6703919008738661	2.010764378207817	2.3947356168107454	2.817740993306778	3.279219333508056	3.7962640845063262	4.3220172016154494	4.868179979948189	5.413903578481735	6.013081051648561	6.663400605783469	7.320242793232321	8.02226560252317	8.725831640830627	9.478571583969043	10.300276988259462	11.07723891726727	11.87562509416442	12.680094724576318	13.51822464006064	14.354823525967216	15.212915789916718	16.089032724791437	16.96161385563469	17.84525174457059	18.75829434765432	19.654086944180857	20.551998176590537	21.412587259028044	22.28693324202731	23.19305673003394	24.10130698688296	25.02999537031295	25.949656168981747	26.85405343638877	27.7383561947429	28.628036872397324	29.572072149921347
SNI_Sal_2_1 - polya	0.1055861433893579	0.10761531672081523	0.10820495626602829	0.10869700030030952	0.10938423535645439	0.10997387490166743	0.11067737587630094	0.11184445552786057	0.11325552395674973	0.11482925157052526	0.11617728956527096	0.11747652980455076	0.11864157621629931	0.11982492178634757	0.12093100424357481	0.12191509231213729	0.12283005022712305	0.12360064811552218	0.12435498008543266	0.1251662427700534	0.12598360517410734	0.12699412536021384	0.12788468439746667	0.1288728389456513	0.12975933150328195	0.13067632265807883	0.13148758534269953	0.13227648238939838	0.13317314114608442	0.13395593847335002	0.13463910704987275	0.13530194322828465	0.13616200366837128	0.13688583704111557	0.13762390309253741	0.13863035679902175	0.1530602597382529	0.16859827837452235	0.16947867121271978	0.17016997274848683	0.17105036558668424	0.171837229393572	0.17255496304688306	0.17324219810302793	0.1740168624710492	0.1749602857433901	0.17562922164123523	0.1763571214936017	0.17725378025028776	0.17814840576716273	0.17894950225272804	0.17973229957999365	0.18042360111576067	0.18117183336623793	0.18182247010578334	0.18240194345194102	0.18316847486071797	0.18398583726477194	0.18486216362334723	0.1857039249051341	0.18666158085615256	0.1874484446630403	0.1885199620434792	0.18940645460110989	0.1903539443530729	0.19147425948897773	0.19261084054337113	0.19384705034850747	0.19528861737456282	0.1968562452689051	0.1985255351538014	0.20016025996190928	0.20194544451603708	0.20376112766733107
SNI_Sal_2_2 - illumina_universal_adapter	0.0003334513290170363	0.0003334513290170363	0.0004879775546590775	0.000605905463701688	0.0006262378618124828	0.0006831685765227085	0.0006994344950113445	0.0007157004134999803	0.0007766976078323651	0.001020686385161904	0.0013887027909672916	0.002602546958181747	0.004359266154954426	0.00605498815739472	0.008285452230148921	0.01107709049076106	0.014255044315478301	0.018055169522385867	0.024309415181266378	0.0313952559228784	0.038993473096882454	0.049635450268072506	0.06060274580903527	0.0764213515392337	0.09963281722251716	0.128840307108674	0.16219560620943305	0.20008299684908826	0.25666806079143045	0.34052903679940405	0.44956152166854163	0.5675321287471847	0.7076711494860275	0.8874380141428094	1.1018594181396304	1.3628684459277154	1.6665714432688477	1.9982416542113786	2.3662417940982774	2.783442270933678	3.2422794326203643	3.753200065307663	4.272485446577742	4.813268272370365	5.347323107628126	5.929882911818999	6.566282906207258	7.211991072450638	7.889844760107184	8.576240088210076	9.312470124082527	10.100555908096748	10.855556813905082	11.622592466155199	12.395896596742872	13.205886473241852	14.014052533630295	14.829778179636332	15.661176038106166	16.502862090020066	17.351499788848045	18.21325595093711	19.06576900484501	19.922533563197874	20.73929819474737	21.56853471929803	22.40593673492998	23.24551431715979	24.10424095193035	24.929850176658043	25.749461343943047	26.538313659366047	27.329351707585957	28.158079922183845
SNI_Sal_2_2 - polya	0.01768918635639156	0.01880340177286312	0.019624830656539236	0.020149406527797745	0.020706514236033525	0.021088763320516467	0.021511677201221	0.022491698790161316	0.02343918854212436	0.02470996342404904	0.02619219524632599	0.027343008979396975	0.028272199573060305	0.029185124248234995	0.030504696885625585	0.03156604806700908	0.032960850577409606	0.03415639558632435	0.0351628492928087	0.03617743595853736	0.03715542430766659	0.03813951237622907	0.03918256439931285	0.040469605199726165	0.04151062398299886	0.04220599199838805	0.0431229831531849	0.04400947571081555	0.04492036714617917	0.04593698705171891	0.04683567904821605	0.047596110737559774	0.048527334571034184	0.04944025924620887	0.05067036933191196	0.051985875489680394	0.053171254299539734	0.05677618848458367	0.09854706716340071	0.1394314532845871	0.1406717295693456	0.14162328580093078	0.14255247639459412	0.1433861047171367	0.1442583645960898	0.14506759404089942	0.1459357874402304	0.1467368839257957	0.1476782739583255	0.14851190228086808	0.14924996833228993	0.14993517014862373	0.15090095905888648	0.15191554572461516	0.15301146198278698	0.15427613714527844	0.155467615674571	0.15650660121803264	0.15731786390265334	0.15811896038821868	0.1589586884301945	0.15990821142196862	0.16083943525544303	0.16195771715153676	0.1632610238704387	0.16467412553913896	0.1659103353442753	0.16710994683281216	0.16862877697168854	0.17041396152581634	0.17223981087616574	0.1742059537734796	0.17629002457983609	0.17858961880616697
SNI_Sal_3_1 - illumina_universal_adapter	4.074485748041506e-05	7.778563700806511e-05	0.00017038758582719023	0.00023335691102419534	0.0002666936125990804	0.0004148567307096806	0.0004593056661428607	0.0005185709133871008	0.0006148769401589909	0.000714887044883646	0.0011093713468531192	0.0022465232783519754	0.004313398775994849	0.005974677737809953	0.008447149771280594	0.01274943631341715	0.017749941549649907	0.023874634444546843	0.034888710237093584	0.050140251207603494	0.06947553812103682	0.094542885666374	0.12033993656840586	0.15536384565077538	0.20508924012766921	0.27557969560776363	0.3550747645910298	0.4503455015751221	0.5848979852482874	0.7754098265928498	1.0330303002466323	1.3434412928832216	1.6957620755163707	2.1313857192682284	2.688206793634557	3.374985442973646	4.129119045805814	4.979462369383099	5.948819569621701	7.028765721218055	8.132269808593994	9.379753258032885	10.693987896258555	12.055288400991033	13.430108790251104	14.829670568196669	16.36692033180241	17.85401687992772	19.313840302086817	20.78339433702783	22.406684275359375	24.070337551142202	25.636079082360617	27.21346438262355	28.80904040971251	30.405323915690445	31.975647391336427	33.46943350424443	34.92227288742359	36.32762969532625	37.678919929391384	39.056796182962486	40.4114126790292	41.710468005804444	42.93538250827713	44.15431492485611	45.37222501592013	46.587401497455005	47.78284450369652	48.92621743411705	50.04448782825168	51.138252042650834	52.21351253563694	53.249804276520976
